-141.521, 208.815, 2057.49, 1781.63,
-41.7579, -61.6542, 1449.38, 1622.31,
71.0699, -323.078, 729.191, 1293.73,
181.179, -550.6, -25.0046, 834.338,
272.6, -722.83, -736.132, 295.955,
331.305, -823.885, -1336.04, -262.081,
347.127, -844.89, -1771.99, -779.569,
315.236, -784.785, -2011.12, -1202.02,
236.951, -650.361, -2042.53, -1486.46,
119.787, -455.539, -1876.9, -1605.86,
-23.2858, -219.942, -1543.95, -1551.7,
-175.312, 33.0643, -1087.95, -1334.45,
-317.356, 278.692, -562.094, -981.896,
-430.829, 493.17, -22.3914, -535.701,
-499.833, 656.059, 478.342, -46.4613,
-513.247, 752.219, 895.619, 432.066,
-466.277, 773.244, 1197.12, 848.913,
-361.279, 718.208, 1364.9, 1161.38,
-207.723, 593.675, 1395.9, 1339.43,
-21.2975, 412.966, 1300.74, 1368.59,
177.773, 194.768, 1101.26, 1250.98,
366.994, -38.7772, 827.043, 1004.59,
524.201, -264.306, 511.446, 660.688,
630.187, -459.559, 187.7, 260.009,
671.034, -605.582, -114.553, -152.097,
639.884, -688.565, -371.903, -530.777,
537.902, -701.16, -568.77, -836.576,
374.332, -643.135, -697.889, -1039.56,
165.605, -521.316, -759.752, -1122.2,
-66.4037, -348.826, -761.191, -1080.85,
-296.773, -143.704, -713.398, -925.51,
-500.321, 72.9552, -629.694, -678.2,
-654.456, 279.144, -523.398, -370,
-741.761, 454.155, -406.062, -37.2317,
-752.01, 580.644, -286.301, 282.782,
-683.381, 646.336, -169.31, 555.888,
-542.719, 645.205, -57.0801, 754.727,
-344.807, 578.023, 50.7928, 861.451,
-110.741, 452.222, 155.904, 869.237,
134.422, 281.085, 259.664, 782.512,
364.458, 82.3668, 362.024, 615.898,
554.903, -123.524, 460.527, 392.066,
685.774, -315.596, 549.871, 138.798,
743.761, -474.387, 622.086, -114.391,
723.656, -583.906, 667.331, -339.642,
628.851, -633.215, 675.22, -513.795,
470.853, -617.494, 636.499, -620.726,
267.885, -538.496, 544.839, -652.775,
42.7425, -404.332, 398.47, -611.129,
-179.844, -228.636, 201.412, -505.176,
-376.023, -29.1769, -35.9532, -350.963,
-525.491, 173.925, -297.083, -168.967,
-613.704, 360.212, -560.324, 18.5036,
-633.38, 510.918, -800.741, 189.981,
-585.138, 610.833, -992.579, 327.257,
-477.201, 649.792, -1112.09, 417.276,
-324.229, 623.678, -1140.43, 453.325,
-145.424, 534.81, -1066.25, 435.406,
37.8524, 391.712, -887.66, 369.798,
204.646, 208.267, -613.341, 267.905,
336.866, 2.35493, -262.497, 144.564,
421.328, -205.894, 136.317, 16.0479,
451.15, -396.063, 547.51, -101.986,
426.352, -549.425, 931.686, -196.344,
353.589, -650.763, 1249.52, -257.742,
245.085, -689.834, 1465.87, -281.675,
116.905, -662.361, 1553.69, -268.657,
-13.2041, -570.446, 1497.35, -223.82,
-128.128, -422.38, 1294.88, -155.956,
-213.562, -231.853, 958.927, -76.1548,
-259.78, -16.6715, 516.22, 3.77582,
-262.776, 202.929, 5.52111, 72.9026,
-224.642, 406.181, -525.777, 122.563,
-153.15, 573.74, -1026.12, 147.401,
-60.5874, 689.494, -1444.9, 145.921,
37.9846, 742.082, -1737.67, 120.51,
126.831, 725.953, -1870.94, 76.9396,
191.724, 641.908, -1826.04, 23.4255,
221.92, 497.038, -1601.61, -30.6102,
211.677, 304.097, -1214.32, -75.9186,
161.114, 80.3531, -697.79, -104.753,
76.2908, -153.969, -99.7547, -111.976,
-31.5034, -377.521, 522.416, -95.8043,
-147.173, -569.756, 1107.28, -58.0857,
-253.778, -712.8, 1595.51, -4.08558,
-334.782, -793.074, 1936.02, 58.2019,
