-114.095, 172.896, 470.246, 955.909,
-33.6654, -51.0488, 331.262, 870.425,
57.2969, -267.504, 166.659, 694.134,
146.068, -455.889, -5.71488, 447.651,
219.772, -598.493, -168.245, 158.79,
267.1, -682.165, -305.357, -140.616,
279.856, -699.557, -404.995, -418.266,
254.145, -649.791, -459.649, -644.924,
191.031, -538.49, -466.826, -797.535,
96.5734, -377.18, -428.973, -861.599,
-18.7731, -182.109, -352.876, -832.544,
-141.337, 27.3768, -248.654, -715.979,
-255.854, 230.753, -128.468, -526.821,
-347.337, 408.338, -5.11763, -287.423,
-402.968, 543.207, 109.327, -24.9281,
-413.783, 622.827, 204.697, 231.819,
-375.915, 640.235, 273.606, 455.471,
-291.265, 594.666, 311.953, 623.12,
-167.468, 491.554, 319.037, 718.651,
-17.1701, 341.93, 297.288, 734.294,
143.322, 161.265, 251.697, 671.195,
295.873, -32.107, 189.024, 538.996,
422.614, -218.841, 116.893, 354.482,
508.06, -380.508, 42.8995, 139.504,
540.992, -501.413, -26.1815, -81.6055,
515.878, -570.122, -84.9998, -284.78,
433.659, -580.55, -129.994, -448.852,
301.789, -532.506, -159.505, -557.758,
133.512, -431.642, -173.644, -602.101,
-53.5351, -288.823, -173.973, -579.914,
-239.26, -118.985, -163.049, -496.569,
-403.362, 60.4059, -143.919, -363.878,
-527.626, 231.127, -119.624, -198.518,
-598.012, 376.034, -92.807, -19.9761,
-606.274, 480.765, -65.4351, 151.723,
-550.946, 535.157, -38.6963, 298.253,
-437.544, 534.22, -13.0458, 404.937,
-277.986, 478.595, 11.6089, 462.198,
-89.2796, 374.433, 35.6323, 466.376,
108.372, 232.734, 59.3471, 419.845,
293.828, 68.1985, 82.7419, 330.451,
447.366, -102.276, 105.255, 210.357,
552.875, -261.309, 125.675, 74.4698,
599.625, -392.786, 142.18, -61.3745,
583.416, -483.466, 152.521, -182.23,
506.984, -524.293, 154.324, -275.669,
379.604, -511.276, 145.474, -333.041,
215.97, -445.867, 124.525, -350.237,
34.4593, -334.781, 91.0718, -327.892,
-144.991, -189.307, 46.0334, -271.045,
-303.152, -24.1581, -8.21723, -188.304,
-423.654, 144.008, -67.8994, -90.6566,
-494.772, 298.25, -128.064, 9.9278,
-510.635, 423.033, -183.012, 101.932,
-471.741, 505.761, -226.857, 175.585,
-384.722, 538.019, -254.173, 223.883,
-261.396, 516.396, -260.65, 243.224,
-117.242, 442.815, -243.695, 233.61,
30.5168, 324.332, -202.878, 198.409,
164.987, 172.442, -140.181, 143.74,
271.583, 1.94985, -59.9946, 77.5637,
339.677, -170.477, 31.1558, 8.61027,
363.72, -327.934, 125.135, -54.7188,
343.728, -454.916, 212.94, -105.346,
285.066, -538.822, 285.582, -138.287,
197.589, -571.172, 335.029, -151.128,
94.2494, -548.425, 355.101, -144.144,
-10.6452, -472.321, 342.225, -120.087,
-103.297, -349.724, 295.949, -83.6757,
-172.175, -191.971, 219.166, -40.8597,
-209.437, -13.8037, 117.984, 2.02586,
-211.852, 168.022, 1.26187, 39.1148,
-181.108, 336.312, -120.168, 65.7593,
-123.47, 475.048, -234.524, 79.0856,
-48.8459, 570.891, -330.237, 78.2916,
30.6234, 614.433, -397.15, 64.658,
102.252, 601.079, -427.609, 41.2808,
154.569, 531.491, -417.348, 12.5686,
178.913, 411.54, -366.054, -16.4235,
170.656, 251.788, -277.536, -40.733,
129.891, 66.5312, -159.482, -56.2036,
61.5061, -127.485, -22.7993, -60.0792,
-25.3982, -312.582, 119.4, -51.4024,
-118.652, -471.75, 253.073, -31.165,
-204.598, -590.188, 364.659, -2.19205,
-269.904, -656.654, 442.484, 31.2274,
-303.384, -664.497, 478.009, 63.9148,
-297.589, -612.286, 466.787, 90.5108,
-249.954, -503.972, 409.025, 106.226,
-163.358, -348.584, 309.668, 107.538,
-45.9973, -159.462, 177.999, 92.7444,
89.4232, 46.8856, 26.7744, 62.2954,
227.097, 252.22, -129.021, 18.8554,
349.966, 438.167, -273.68, -32.9195,
441.792, 587.843, -392.385, -86.8723,
489.207, 687.365, -472.76, -136.054,
483.479, 727.113, -506.192, -173.571,
421.786, 702.639, -488.785, -193.466,
307.813, 615.129, -421.835, -191.537,
151.592, 471.383, -311.765, -165.982,
-31.4158, 283.298, -169.517, -117.785,
-221.919, 66.9007, -9.46777, -50.7848,
-398.891, -159.001, 152.043, 28.5963,
-541.938, -374.437, 298.402, 111.952,
-633.661, -560.025, 414.461, 189.765,
-661.744, -698.7, 488.144, 252.462,
-620.515, -777.282, 511.735, 291.545,
-511.789, -787.721, 482.717, 300.653,
-344.881, -727.925, 404.07, 276.455,
-135.777, -602.06, 283.974, 219.225,
94.4736, -420.312, 134.97, 133.053,
