165.732, 336.091, 12.2471, -653.736,
237.981, 215.506, -22.1101, -762.371,
277.719, 76.6106, -56.4804, -805.85,
279.558, -66.3522, -87.2174, -773.64,
243.222, -199.02, -110.877, -662.351,
173.569, -308.409, -124.623, -476.763,
79.9274, -384.246, -126.575, -229.998,
-25.1561, -419.975, -116.057, 57.248,
-127.588, -413.357, -93.7157, 358.389,
-213.603, -366.588, -61.4874, 643.434,
-271.592, -285.944, -22.4178, 882.018,
-293.643, -180.992, 19.6468, 1046.69,
-276.6, -63.4713, 60.4653, 1116.08,
-222.486, 54.034, 95.8584, 1077.58,
-138.257, 159.472, 122.163, 929.227,
-34.8964, 242.6, 136.637, 680.476,
74.0131, 296.027, 137.756, 351.817,
174.067, 315.9, 125.391, -26.8925,
251.928, 302.184, 100.816, -419.168,
297.083, 258.498, 66.5683, -785.495,
303.237, 191.552, 26.1754, -1087.41,
269.166, 110.256, -16.237, -1291.64,
198.913, 24.6052, -56.3903, -1373.81,
101.299, -55.5088, -90.3124, -1321.38,
-11.1842, -121.438, -114.756, -1135.33,
-123.968, -166.727, -127.528, -830.541,
-222.278, -187.767, -127.699, -434.584,
-293.041, -184.094, -115.664, 14.7821,
-326.593, -158.296, -93.0555, 473.333,
-317.956, -115.556, -62.5286, 894.858,
-267.524, -62.8941, -27.4315, 1235.95,
-181.075, -8.213, 8.58223, 1460.62,
-69.0875, 40.7458, 41.9605, 1544.17,
54.5424, 77.3904, 69.6294, 1475.94,
174.227, 97.1009, 89.2952, 1260.68,
274.643, 97.7825, 99.6423, 918.209,
342.67, 80.0874, 100.406, 481.544,
369.064, 47.2796, 92.3176, -6.39458,
349.667, 4.76556, 76.9424, -497.148,
285.978, -40.6498, 56.4237, -941.693,
185.032, -81.6861, 33.1847, -1295.49,
58.5871, -111.572, 9.62001, -1523.1,
-78.2803, -124.97, -12.1785, -1601.79,
-209, -118.719, -30.6288, -1523.93,
-317.528, -92.3127, -44.7753, -1297.65,
-390.312, -48.0299, -54.304, -945.988,
-417.967, 9.27698, -59.464, -504.441,
-396.449, 72.7339, -60.9116, -17.2225,
-327.582, 134.264, -59.5084, 467.313,
-218.877, 185.58, -56.1084, 901.632,
-82.6646, 219.224, -51.3719, 1243.84,
65.3558, 229.544, -45.6362, 1461.83,
207.978, 213.462, -38.869, 1536.37,
328.529, 170.965, -30.7096, 1462.78,
412.847, 105.227, -20.5961, 1251.15,
450.955, 22.3603, -7.95522, 924.9,
438.242, -69.1957, 7.57462, 518.19,
375.994, -159.578, 25.9291, 72.1634,
271.235, -238.595, 46.4519, -369.343,
135.884, -296.892, 67.8139, -764.252,
-14.6549, -327.05, 88.044, -1076.36,
-163.305, -324.493, 104.681, -1278.73,
-293.309, -288.087, 115.041, -1355.99,
-390.166, -220.372, 116.57, -1305.4,
-443.289, -127.375, 107.243, -1136.58,
-447.182, -18.0347, 85.9593, -870.061,
-402.009, 96.7132, 52.8611, -534.721,
-313.501, 205.088, 9.53833, -164.612,
-192.213, 295.724, -40.9368, 204.612,
-52.233, 358.911, -94.1669, 539.221,
90.4986, 387.659, -144.781, 810.524,
220.051, 378.484, -186.958, 997.312,
322.33, 331.816, -215.067, 1087.4,
386.656, 251.988, -224.369, 1078.19,
406.909, 146.803, -211.683, 976.259,
382.119, 26.7204, -175.93, 796.088,
316.45, -96.2401, -118.494, 558.145,
218.577, -209.762, -43.3111, 286.545,
100.569, -302.527, 43.3281, 6.56631,
-23.6072, -365.395, 133.272, -257.708,
-139.751, -392.35, 217.265, -485.422,
-235.081, -381.096, 285.894, -660.468,
-299.664, -333.261, 330.634, -772.428,
-327.478, -254.171, 344.875, -816.888,
-316.978, -152.239, 324.799, -795.198,
-271.119, -38.0338, 270.019, -713.753,
-196.848, 76.8632, 183.858, -582.948,
-104.147, 181.09, 73.2441, -415.938,
-4.74514, 264.68, -51.8211, -227.357,
89.333, 320.065, -179.159, -32.1042,
167.202, 342.792, -295.612, 155.696,
220.369, 331.891, -388.424, 323.53,
243.655, 289.849, -446.644, 461.088,
235.694, 222.229, -462.412, 560.648,
198.953, 136.953, -431.966, 617.263,
139.296, 43.3728, -356.251, 628.81,
65.1527, -48.7866, -241.035, 595.924,
-13.5956, -130.476, -96.5072, 521.855,
-86.8656, -194.249, 63.6258, 412.254,
-145.607, -234.973, 223.466, 274.895,
-182.87, -250.25, 366.537, 119.31,
-194.59, -240.505, 477.523, -43.6771,
-179.994, -208.764, 543.944, -202.524,
-141.597, -160.145, 557.573, -345.659,
-84.8062, -101.147, 515.448, -462.262,
-17.1774, -38.8189, 420.34, -543.095,
52.5555, 20.0772, 280.615, -581.31,
115.571, 69.8154, 109.498, -573.165,
164.031, 106.282, -76.2147, -518.544,
191.996, 127.317, -257.849, -421.212,
196.101, 132.794, -416.786, -288.726,
175.89, 124.441, -536.431, -131.977,
133.81, 105.447, -603.995, 35.6327,
74.8576, 79.9014, -611.901, 199.325,
5.93118, 52.1688, -558.659, 344.303,
-65.0099, 26.2659, -449.091, 457.197,
-129.889, 5.33443, -293.895, 527.439,
-181.438, -8.72661, -108.571, 548.422,
-213.996, -15.4279, 88.1716, 518.291,
-224.097, -15.6399, 276.363, 440.259,
-210.792, -11.3422, 436.864, 322.383,
-175.664, -5.21575, 553.375, 176.811,
-122.568, -0.140329, 614.155, 18.5522,
-57.1285, 1.32562, 613.246, -136.096,
13.9318, -2.59317, 551.09, -271.308,
83.5504, -12.5542, 434.454, -373.463,
145.073, -27.9392, 275.688, -432.666,
192.913, -46.8981, 91.3904, -443.853,
223.049, -66.5906, -99.3725, -407.369,
233.326, -83.5936, -277.094, -328.909,
223.532, -94.4183, -423.88, -218.848,
195.269, -96.0653, -525.313, -91.0013,
151.649, -86.5371, -571.914, 39.017,
96.871, -65.2336, -560.063, 155.665,
35.735, -33.168, -492.277, 245.342,
-26.8374, 7.03311, -376.828, 298.023,
-86.2284, 51.3581, -226.751, 308.471,
-138.451, 94.8441, -58.3677, 276.856,
-180.358, 132.167, 110.522, 208.71,
-209.733, 158.319, 262.552, 114.219,
-225.272, 169.277, 382.624, 6.91813,
-226.502, 162.59, 459.439, -98.0326,
-213.647, 137.788, 486.589, -185.799,
-187.507, 96.5587, 463.091, -243.797,
-149.358, 42.6617, 393.313, -263.354,
-100.895, -18.4258, 286.336, -240.887,
-44.2327, -80.0945, 154.822, -178.457,
18.065, -135.355, 13.5317, -83.606,
82.946, -177.67, -122.334, 31.5128,
146.854, -201.759, -238.776, 151.6,
205.774, -204.289, -324.457, 260.111,
255.369, -184.34, -371.811, 341.361,
291.22, -143.6, -377.7, 382.565,
309.18, -86.243, -343.563, 375.563,
305.802, -18.505, -275.064, 318.015,
