-720915, 5451.31, 521994, 642828,
-514346, -245234, 406573, 676658,
-271581, -468711, 258384, 651692,
-12233.7, -642236, 88836.5, 574531,
243201, -748862, -88886.1, 455947,
475021, -779059, -260780, 309391,
665872, -731462, -413066, 149379,
802070, -612738, -533255, -10052.5,
874571, -436589, -611167, -156644,
879542, -222073, -639808, -280835,
818485, 8572.84, -616049, -376233,
697930, 232332, -541016, -439651,
528740, 427770, -420156, -470757,
325096, 577120, -262930, -471448,
103272, 667873, -82147.7, -445096,
-119701, 693758, 107028, -395801,
-327370, 655027, 288343, -327773,
-505075, 558074, 445870, -244946,
-640968, 414475, 565467, -150847,
-726762, 239564, 636132, -48721.2,
-758168, 50751.3, 651113, 58163.3,
-735004, -134255, 608661, 166118,
-660993, -299124, 512316, 270674,
-543287, -430318, 370684, 366374,
-391773, -518153, 196714, 446803,
-218218, -557397, 6507.47, 504924,
-35348.3, -547428, -182212, 533702,
144079, -491944, -351826, 526968,
308146, -398315, -486577, 480420,
446518, -276670, -574156, 392591,
551033, -138806, -606950, 265658,
616106, 2931.3, -582820, 105903,
638931, 136727, -505293, -76279.2,
619508, 252227, -383170, -266893,
560481, 341265, -229561, -449389,
466840, 398353, -60458.8, -606159,
345504, 420906, 106984, -720343,
204821, 409232, 256299, -777751,
54020.1, 366292, 373447, -768666,
-97347.1, 297291, 448264, -689299,
-239960, 209123, 475459, -542684,
-365241, 109741, 455034, -338864,
-465813, 7490.21, 392097, -94302,
-535877, -89546.7, 296092, 169472,
-571513, -174147, 179536, 427866,
-570871, -240453, 56451.3, 655669,
-534262, -284359, -59355.6, 829699,
-464135, -303744, -155913, 931323,
-364942, -298557, -224434, 948600,
-242891, -270726, -260213, 877743,
-105599, -223923, -262985, 723753,
38347.5, -163179, -236693, 500102,
179898, -94404.1, -188718, 227495,
310085, -23826.4, -128682, -68179.2,
420585, 42574.7, -66986.7, -358485,
504252, 99608.5, -13287.7, -615381,
555590, 143323, 24878.1, -814138,
571134, 171323, 43135.5, -935910,
549702, 182921, 40834.4, -969675,
492504, 179101, 21058.8, -913317,
403085, 162306, -9923.09, -773751,
287117, 136062, -43690, -566072,
152034, 104488, -71038.8, -311832,
6548.27, 71746.1, -83503.2, -36666.4,
-139921, 41511.2, -74802.6, 232484,
-277876, 16509.7, -42009.2, 470207,
-398365, -1794.26, 13742.9, 655211,
-493571, -13330.5, 87128.8, 772382,
-557312, -19347.5, 169124, 814099,
-585433, -22137.4, 248074, 780673,
-576055, -24593.5, 311218, 679904,
-529667, -29661, 346480, 525832,
-449077, -39756.4, 344282, 336871,
-339209, -56241.9, 299143, 133554,
-206785, -79037, 210820, -63814.3,
-59907.2, -106436, 84821.8, -237334,
92427.9, -135174, -67814, -373254,
240852, -160753, -231494, -463120,
376157, -177998, -387703, -504199,
489812, -181791, -517129, -499207,
574436, -167882, -602027, -455392,
624224, -133671, -628534, -383142,
635289, -78855.6, -588647, -294338,
605933, -5822.33, -481585, -200659,
536811, 80279.3, -314356, -112091,
430994, 171834, -101396, -35815.7,
293911, 259419, 136698, 24400.2,
133164, 332772, 375232, 68245.3,
-41793, 381969, 588076, 98377.6,
-220106, 398681, 750602, 119504,
-390109, 377355, 842577, 137190,
-540013, 316160, 850665, 156583,
-658687, 217564, 770223, 181263,
-736460, 88445, 606162, 212385,
-765923, -60325.3, 372742, 248257,
-742630, -214798, 92292.5, 284414,
-665661, -359299, -207014, 314195,
-537963, -478074, -494117, 329732,
-366420, -557056, -738422, 323228,
-161612, -585550, -913170, 288335,
62749.3, -557631, -998458, 221429,
290688, -473072, -983544, 122597,
505099, -337680, -868179, -3820.98,
689061, -162957, -662785, -149246,
827235, 34894.3, -387473, -301448,
907209, 236536, -69963.4, -445675,
920694, 421483, 257328, -566196,
864412, 570292, 560750, -648094,
740607, 666706, 809016, -679089,
557084, 699524, 976561, -651171,
326764, 663952, 1.04627e+06, -561841,
66764.4, 562283, 1.01128e+06, -414789,
-202935, 403804, 875675, -219905,
-461117, 203928, 653966, 7399.42,
-687120, -17377.1, 369474, 247511,
-862611, -237685, 51759.1, 478445,
-973200, -434510, -266587, 678004,
-1.00971e+06, -587745, -553426, 826036,
-969007, -681848, -780458, 906548,
-854269, -707544, -926124, 909446,
-674713, -662829, -977726, 831721,
-444762, -553171, -932551, 677930,
-182762, -390871, -797882, 459933,
90636.8, -193662, -589949, 195890,
354273, 17292.4, -331943, -91367,
588263, 219772, -51342.5, -376448,
775617, 392972, 223119, -633776,
903543, 519782, 464517, -839991,
964308, 588617, 650485, -976144,
955620, 594586, 765356, -1.02948e+06,
880498, 539868, 801489, -994630,
746699, 433267, 759666, -874102,
565774, 289001, 648564, -678054,
351887, 124894, 483390, -423349,
120525, -39822.5, 283890, -132010,
-112743, -186816, 71972.5, 170777,
-333366, -300787, -130759, 458924,
-528660, -371179, -305282, 707756,
-688371, -393263, -436997, 896166,
-804947, -368474, -516945, 1.00842e+06,
-873547, -303964, -542314, 1.03549e+06,
-891871, -211458, -516208, 975711,
-859873, -105556, -446764, 834882,
-779472, -1709.24, -345774, 625640,
-654300, 85859.1, -226987, 366295,
-489569, 146027, -104351, 79189.7,
-292034, 172192, 9613.79, -211263,
-70052.7, 163065, 105116, -480682,
166338, 122722, 175917, -706785,
405400, 59932.3, 219640, -871242,
633832, -13164.6, 237533, -961178,
837138, -82844, 233797, -970175,
1.00029e+06, -135810, 214568, -898727,
1.1087e+06, -161170, 186748, -754099,
1.14946e+06, -152097, 156840, -549618,
1.11273e+06, -106957, 129952, -303451,
993203, -29741.9, 109116, -36994.9,
791381, 70279.6, 94986.3, 226995,
514495, 179642, 85953.6, 466368,
176926, 282386, 78635.3, 661469,
-200072, 362169, 68656.5, 796790,
-589409, 404515, 51593.5, 862246,
-959950, 398915, 23933.5, 853959,
-1.27897e+06, 340500, -16098.1, 774492,
-1.51512e+06, 231041, -67971.3, 632505,
-1.64152e+06, 79146.7, -128636, 441882,
-1.63887e+06, -100421, -192700, 220400,
-1.49802e+06, -288245, -252987, -11939.1,
-1.22174e+06, -462406, -301405, -234741,
-825526, -601059, -330020, -429064,
-337091, -685110, -332191, -579097,
205391, -700681, -303613, -673505,
756252, -641058, -243123, -706348,
1.26627e+06, -507846, -153162, -677448,
1.68725e+06, -311190, -39798.7, -592225,
1.97679e+06, -68993.5, 87690.1, -460988,
2.10273e+06, 194805, 217656, -297783,
2.04684e+06, 452722, 337248, -118918,
1.80729e+06, 676710, 433789, 58689,
1.39955e+06, 841300, 496189, 219161,
855618, 926544, 516256, 349149,
221522, 920411, 489717, 438999,
-446689, 820359, 416858, 483509,
-1.08811e+06, 633863, 302674, 482185,
-1.64283e+06, 377849, 156511, 439007,
-2.05779e+06, 77055.4, -8768.24, 361740,
-2.29224e+06, -238496, -178013, 260885,
-2.32193e+06, -536655, -335286, 148390,
-2.14185e+06, -786577, -465473, 36293.9,
-1.767e+06, -962049, -555826, -64574.8,
-1.2312e+06, -1.04434e+06, -597280, -145670,
-583912, -1.02428e+06, -585402, -201480,
114461, -903253, -520865, -229887,
798539, -693133, -409404, -232100,
1.40439e+06, -415010, -261254, -212208,
1.87586e+06, -96961.2, -90137.1, -176413,
2.17015e+06, 228934, 88105.6, -132057,
2.26193e+06, 529995, 257077, -86580.9,
2.14579e+06, 776382, 401430, -46525.9,
1.83654e+06, 944198, 508350, -16730.3,
1.36747e+06, 1.01792e+06, 568756, 208.259,
786718, 991918, 578112, 4135.34,
152205, 870832, 536766, -2802.08,
-474413, 668925, 449800, -16611.7,
-1.03404e+06, 408353, 326404, -32154.8,
-1.47603e+06, 116655, 178871, -43988.5,
-1.7631e+06, -176281, 21302.6, -47234.9,
-1.87466e+06, -441419, -131811, -38359.9,
-1.80839e+06, -653601, -267007, -15759.3,
-1.57973e+06, -794050, -373104, 19924.9,
-1.21962e+06, -852112, -442178, 65797.8,
-770584, -826053, -470166, 117014,
-281796, -722854, -457057, 167353,
196433, -557080, -406661, 209986,
618025, -348952, -326005, 238348,
945813, -121893, -224431, 247003,
1.15502e+06, 100158, -112518, 232379,
1.2352e+06, 295365, -938.492, 193319,
1.19044e+06, 446241, 100620, 131337,
1.03799e+06, 541282, 184347, 50588.2,
805345, 575836, 244938, -42476.1,
526387, 552137, 279904, -139706,
236970, 478547, 289543, -232051,
-29483.7, 368129, 276601, -310459,
-245831, 236767, 245686, -366797,
-394065, 101066, 202513, -394672,
-466871, -23686.5, 153089, -390092,
-467739, -125264, 102944, -351897,
-409676, -195734, 56491.3, -281918,
-312736, -232072, 16614.5, -184860,
-200721, -236091, -15505.7, -67930.8,
-97525.6, -213747, -40290.7, 59753.4,
-23587, -173932, -59428.3, 187917,
7062.24, -126935, -75357.7, 305965,
-11225.6, -82806.6, -90656.1, 403847,
-74958.5, -49836.2, -107422, 472872,
-172065, -33355.5, -126749, 506413,
-283687, -35023.6, -148373, 500464,
-386963, -52682, -170552, 454004,
-458431, -80789.4, -190199, 369155,
-477592, -111368, -203274, 251113,
-430171, -135325, -205370, 107875,
-310608, -143960, -192431, -50254.2,
-123462, -130443, -161502, -211324,
116514, -91063.8, -111395, -362558,
385653, -26053.3, -43187, -491285,
653896, 60131.6, 39559.4, -585913,
888269, 159124, 130881, -636914,
1.05689e+06, 259534, 222840, -637720,
1.13308e+06, 348316, 306252, -585468,
1.09892e+06, 412428, 371649, -481510,
948043, 440606, 410374, -331636,
687060, 424990, 415683, -145924,
335509, 362406, 383711, 61777,
-75694.3, 255123, 314176, 274762,
-507209, 110949, 210722, 474719,
-915312, -57341.5, 80832, 643250,
-1.25658e+06, -233237, -64711.3, 763542,
-1.49269e+06, -398225, -212769, 822039,
-1.59481e+06, -533850, -349117, 809954,
-1.54708e+06, -623862, -459914, 724458,
-1.34868e+06, -656184, -533197, 569380,
-1.01438e+06, -624480, -560253, 355314,
-573358, -529106, -536681, 99064.3,
-66458.9, -377324, -463040, -177571,
457883, -182737, -344961, -449611,
948563, 36016.7, -192722, -691154,
1.35708e+06, 257172, -20297.6, -877877,
1.64261e+06, 458145, 156022, -989551,
1.77625e+06, 617972, 319288, -1.01228e+06,
1.7441e+06, 719631, 453663, -940247,
1.54872e+06, 751941, 546095, -776671,
1.20889e+06, 710860, 587713, -533959,
757709, 599991, 574777, -232848,
239109, 430262, 509082, 99330.3,
-296617, 218786, 397751, 431157,
-797991, -12956.3, 252449, 730170,
-1.21757e+06, -241425, 88100.6, 966146,
-1.51668e+06, -443550, -78746.8, 1.11426e+06,
-1.66919e+06, -599208, -231722, 1.15782e+06,
-1.66392e+06, -693354, -356389, 1.0902e+06,
-1.50543e+06, -717591, -441759, 915816,
-1.21321e+06, -670986, -481387, 649922,
-819346, -560052, -473933, 317317,
-364861, -397910, -423120, -50037.5,
104657, -202733, -337111, -416181,
543852, 4348.19, -227384, -744804,
912187, 201623, -107258, -1.003e+06,
1.17789e+06, 369197, 9758.92, -1.1647e+06,
1.32082e+06, 491124, 111580, -1.21344e+06,
1.33403e+06, 557037, 188915, -1.14413e+06,
1.22388e+06, 563103, 236250, -963639,
1.00872e+06, 512204, 252300, -690098,
716351, 413339, 239908, -351030,
380640, 280336, 205399, 19529.5,
37606.4, 130052, 157490, 384591,
-278512, -19729.9, 105910, 708067,
-538800, -152428, 59923.4, 958504,
-722428, -254572, 26944.3, 1.11229e+06,
-818372, -317256, 11456.8, 1.15597e+06,
-825933, -336989, 14369.6, 1.0875e+06,
-754068, -315830, 32909.8, 916182,
-619652, -260830, 61070.3, 661490,
-444927, -182856, 90557.3, 350753,
-254483, -94976.4, 112110, 16123,
-72132.1, -10604.3, 117015, -308916,
81928.5, 58336.7, 98603.9, -593056,
193346, 102996, 53519.7, -810326,
254986, 118724, -17437.6, -942558,
267313, 105593, -109024, -980923,
237772, 68266.8, -211890, -926387,
179289, 15216.6, -313536, -789111,
108102, -42584.4, -399777, -586878,
41226.4, -93325.6, -456555, -342803,
-6107.66, -126150, -471876, -82595.7,
-22712, -132829, -437618, 168273,
-3097.34, -109091, -350964, 387186,
51682, -55413.7, -215261, 556487,
134103, 22835.9, -40155.5, 664880,
231162, 115950, 159058, 708011,
326145, 211059, 362821, 688226,
400961, 293805, 549315, 613611,
438735, 350289, 696861, 496494,
426327, 369055, 786449, 351628,
356447, 342833, 804092, 194326,
229081, 269815, 742733, 38773.3,
52032.9, 154266, 603438, -103279,
-159534, 6370.94, 395728, -223330,
-384503, -158692, 136957, -316390,
-598043, -322374, -149213, -380739,
-774411, -464890, -435106, -417289,
-890014, -567609, -691852, -428691,
-926359, -615428, -892442, -418390,
-872538, -598815, -1.01467e+06, -389787,
-726936, -515267, -1.04363e+06, -345649,
-497941, -369977, -973507, -287864,
-203531, -175601, -808403, -217550,
130240, 48884.1, -562139, -135474,
471722, 280117, -257009, -42682.3,
786864, 492886, 78382.4, 58812.5,
1.04278e+06, 662974, 411974, 165449,
1.21132e+06, 769976, 711490, 271783,
1.27216e+06, 799777, 947725, 370513,
1.21523e+06, 746366, 1.09752e+06, 452925,
1.04205e+06, 612771, 1.14613e+06, 509730,
765847, 410975, 1.08869e+06, 532215,
410458, 160804, 930678, 513547,
8119.47, -112103, 687308, 450048,
-403683, -379040, 381946, 342237,
-785929, -611370, 43695.2, 195442,
-1.10197e+06, -783719, -295543, 19848.5,
-1.3212e+06, -876843, -604246, -170085,
-1.42218e+06, -879854, -854342, -356841,
-1.39473e+06, -791517, -1.02386e+06, -521575,
-1.24096e+06, -620492, -1.09891e+06, -646177,
-975030, -384453, -1.07477e+06, -715439,
-621686, -108198, -956114, -719033,
-213769, 179053, -756184, -653047,
211055, 446864, -495275, -520859,
613989, 666928, -198534, -333178,
958841, 816178, 106598, -107223,
1.21542e+06, 879306, 393036, 134912,
1.36226e+06, 850412, 636528, 368557,
1.38842e+06, 733582, 817730, 569154,
1.29421e+06, 542364, 923697, 715040,
1.09078e+06, 298174, 948680, 789990,
798744, 27850.8, 894206, 785189,
445917, -239374, 768490, 700397,
64469.1, -475133, 585285, 544140,
-312155, -655041, 362324, 332873,
-652297, -761306, 119545, 89211,
-928796, -784566, -122721, -160593,
-1.12113e+06, -724738, -345439, -389614,
-1.2168e+06, -590807, -532280, -573331,
-1.21194e+06, -399594, -670683, -692433,
-1.11105e+06, -173678, -752510, -735021,
-926119, 61291.1, -774290, -697943,
-675091, 279548, -737105, -587095,
-380045, 458106, -646160, -416645,
-65172.8, 579241, -510133, -207298,
245204, 632304, -340364, 16220.9,
528415, 614665, -149984, 228120,
764911, 531705, 46989.6, 404601,
939364, 395887, 236526, 526629,
1.04135e+06, 225044, 405400, 582104,
1.06569e+06, 40106, 541941, 567149,
1.01241e+06, -137439, 636703, 486388,
886493, -288050, 683027, 352189,
697387, -396313, 677496, 182975,
458391, -452532, 620242, 828.425,
185896, -453587, 515066, -171299,
-101470, -402972, 369360, -312430,
-383800, -310040, 193762, -406096,
-640985, -188583, 1564.14, -442262,
-853884, -54953, -192151, -418405,
-1.00558e+06, 74050.6, -371599, -339639,
-1.08266e+06, 183235, -521552, -217885,
-1.07645e+06, 260778, -628660, -70210.6,
-984051, 299489, -682738, 83434.7,
-809113, 297439, -677859, 222792,
-562153, 257904, -613152, 329846,
-260326, 188669, -493166, 391038,
73420.9, 100792, -327729, 398872,
411842, 7026.86, -131282, 352728,
725478, -79893.8, 78311.2, 258799,
985182, -148892, 281363, 129189,
1.1649e+06, -191882, 458256, -19703.4,
1.24443e+06, -204663, 591426, -169288,
1.21183e+06, -187265, 667233, -301098,
1.06524e+06, -143741, 677513, -399024,
813768, -81431.1, 620606, -451209,
477364, -9852.85, 501738, -451357,
85460.7, 60659.5, 332664, -399343,
-325438, 120353, 130597, -301063,
-715130, 161317, -83503.1, -167581,
-1.04371e+06, 178456, -287109, -13694.1,
-1.27578e+06, 170043, -458542, 143861,
-1.38446e+06, 137814, -579361, 288351,
-1.35471e+06, 86604.4, -636459, 404888,
-1.18544e+06, 23596.8, -623606, 481961,
-890355, -42708.1, -542257, 512492,
-497070, -103646, -401505, 494347,
-44696.1, -151515, -217167, 430257,
419988, -180524, -10083.9, 327230,
847388, -187457, 196186, 195569,
1.19049e+06, -171960, 378028, 47624.3,
1.41014e+06, -136459, 514481, -103512,
1.47975e+06, -85716.2, 589683, -245247,
1.38859e+06, -26114.7, 594765, -366518,
1.1436e+06, 35222.4, 528960, -458538,
769063, 91352.6, 399778, -515217,
304388, 136349, 222220, -533291,
-199921, 165946, 17105.6, -512210,
-687738, 177923, -191306, -453852,
-1.10357e+06, 172194, -378133, -362176,
-1.39896e+06, 150614, -520793, -242866,
-1.5382e+06, 116555, -601689, -103011,
-1.50278e+06, 74330.8, -610351, 49135.4,
-1.29393e+06, 28563.1, -544751, 204382,
-932930, -16408.6, -411648, 352822,
-459094, -56995.7, -225898, 484128,
74415, -90648.1, -8797.52, 587991,
606482, -115939, 214344, 654719,
1.07502e+06, -132456, 417137, 676009,
1.4242e+06, -140548, 575202, 645860,
1.61116e+06, -140984, 669056, 561517,
1.61126e+06, -134615, 686457, 424337,
1.42138e+06, -122099, 623919, 240419,
1.06066e+06, -103757, 487224, 20842.7,
568721, -79591.5, 290845, -218606,
1337.33, -49452.6, 56361.2, -458293,
-575823, -13340.1, -189972, -676193,
-1.09479e+06, 28240.8, -420212, -849854,
-1.49327e+06, 73939.6, -607937, -958716,
-1.72216e+06, 121323, -731292, -986532,
-1.75152e+06, 166816, -775523, -923623,
-1.57452e+06, 205864, -734708, -768654,
-1.2086e+06, 233333, -612475, -529651,
-693822, 244125, -421624, -224067,
-88472.1, 233929, -182707, 122242,
537524, 200013, 78288.6, 477098,
1.11072e+06, 141937, 332865, 804998,
1.5628e+06, 62054, 553220, 1.07075e+06,
1.83874e+06, -34293, 715365, 1.2434e+06,
1.90351e+06, -138972, 801792, 1.29988e+06,
1.74651e+06, -241671, 803393, 1.2282e+06,
1.38316e+06, -330883, 720414, 1.02936e+06,
853398, -395186, 562343, 718102,
217290, -424671, 346766, 322029,
-451867, -412335, 97315.9, -120787,
-1.07604e+06, -355268, -159026, -565501,
-1.58166e+06, -255439, -394964, -965177,
-1.90833e+06, -119948, -585905, -1.27593e+06,
-2.01618e+06, 39333, -712622, -1.46195e+06,
-1.89068e+06, 206747, -763253, -1.49982e+06,
-1.54468e+06, 364390, -734438, -1.38163e+06,
-1.01705e+06, 494051, -631474, -1.11633e+06,
-368353, 579337, -467487, -729306,
326223, 607742, -261760, -259976,
985614, 572390, -37404.7, 242249,
1.53246e+06, 473217, 181317, 723308,
1.90228e+06, 317424, 371718, 1.1305e+06,
2.05118e+06, 119072, 515141, 1.41847e+06,
1.96117e+06, -102142, 598859, 1.55452e+06,
1.6424e+06, -322870, 617240, 1.52255e+06,
1.13205e+06, -518619, 572051, 1.32513e+06,
490036, -666533, 471902, 983482,
-208032, -748111, 330936, 535279,
-879814, -751549, 166933, 30491.2,
-1.44601e+06, -673386, -912.779, -474245,
-1.83979e+06, -519250, -154273, -922112,
-2.01482e+06, -303570, -277746, -1.26268e+06,
-1.95074e+06, -48243.3, -360464, -1.45777e+06,
-1.65571e+06, 219619, -397077, -1.48597e+06,
-1.16539e+06, 470632, -388015, -1.34518e+06,
-538739, 676435, -339039, -1.05285e+06,
149058, 812980, -260162, -644007,
815556, 863413, -164112, -167121,
1.38094e+06, 820195, -64536.8, 321618,
1.77762e+06, 686198, 25798.8, 764940,
1.95829e+06, 474622, 96598.4, 1.11128e+06,
1.90167e+06, 207701, 141213, 1.3209e+06,
1.61505e+06, -85656.8, 157273, 1.37053e+06,
1.13341e+06, -373064, 146717, 1.25614e+06,
515214, -622304, 115236, 993299,
-164600, -805030, 71227.6, 615208,
-823650, -900078, 24422.6, 168640,
-1.38203e+06, -895989, -15631.6, -291779,
-1.77193e+06, -792448, -41010.3, -710212,
-1.94583e+06, -600439, -46584.1, -1.03636e+06,
-1.88225e+06, -341097, -30769.6, -1.23153e+06,
-1.58834e+06, -43361.9, 4242.15, -1.27324e+06,
-1.09912e+06, 259291, 52802.6, -1.15786e+06,
-473234, 532681, 106624, -900939,
214016, 745853, 155985, -535131,
879707, 874667, 191159, -106151,
1.44324e+06, 904609, 203875, 332928,
1.83603e+06, 832487, 188603, 728200,
2.00973e+06, 666823, 143510, 1.03152e+06,
1.9421e+06, 426872, 70920.2, 1.20636e+06,
1.63968e+06, 140387, -22759.5, 1.23217e+06,
1.13712e+06, -159607, -127669, 1.10675e+06,
493086, -438660, -231608, 846441,
-216672, -664902, -321491, 483881,
-908283, -812748, -384978, 63929.3,
-1.49969e+06, -865850, -412078, -361946,
-1.92036e+06, -818958, -396510, -742021,
-2.11964e+06, -678480, -336667, -1.03064e+06,
-2.07274e+06, -461653, -236038, -1.19371e+06,
-1.78367e+06, -194463, -103037, -1.21276e+06,
-1.28478e+06, 91471.9, 49768.9, -1.08698e+06,
-632974, 362647, 206941, -833132,
96992, 587626, 351823, -483227,
821211, 740720, 468385, -80449.5,
1.45642e+06, 804957, 543042, 326290,
1.92967e+06, 774000, 566237, 688403,
2.1867e+06, 652790, 533611, 963536,
2.19821e+06, 456840, 446607, 1.12062e+06,
1.96301e+06, 210296, 312451, 1.14345e+06,
1.50809e+06, -57028.3, 143492, 1.03235e+06,
885299, -313238, -44028.8, 803801,
165197, -528174, -231638, 488058,
-571134, -676967, -400548, 125134,
-1.24146e+06, -742933, -533628, -240343,
-1.77177e+06, -719456, -617195, -564722,
-2.10457e+06, -610651, -642458, -810670,
-2.20522e+06, -430735, -606436, -951590,
-2.06549e+06, -202205, -512277, -974601,
-1.70412e+06, 46955.6, -368926, -881712,
-1.1642e+06, 286687, -190201, -689113,
-507901, 488471, 6624.88, -424694,
190902, 628721, 202590, -124163,
855214, 691531, 378950, 173710,
1.41362e+06, 670472, 519047, 432104,
1.80819e+06, 569237, 609924, 620755,
2.0006e+06, 401055, 643546, 719587,
1.9759e+06, 186982, 617497, 720928,
1.74355e+06, -46731.4, 535105, 630048,
1.33552e+06, -271847, 404988, 464008,
802033, -461543, 240093, 249002,
205279, -593602, 56339.9, 16578.3,
-388016, -652997, -128990, -200732,
-914252, -633580, -298934, -373798,
-1.31999e+06, -538688, -438447, -480703,
-1.56752e+06, -380607, -535744, -509486,
-1.63847e+06, -178970, -583285, -459493,
-1.53491e+06, 41688.7, -578309, -341163,
-1.27816e+06, 254927, -522898, -174324,
-905371, 435566, -423574, 14759.1,
-464410, 562662, -290514, 197154,
-7778.01, 621916, -136460, 345337,
413720, 607262, 24543.1, 437024,
756771, 521441, 178454, 458234,
990142, 375532, 312467, 405193,
1.09756e+06, 187490, 416057, 284821,
1.07862e+06, -20084, 481753, 113758,
947732, -222693, 505599, -83934.3,
731284, -396851, 487284, -280079,
463516, -522818, 429946, -446246,
181663, -586833, 339715, -557653,
-78965.7, -582593, 225041, -596584,
-289363, -511824, 95889.7, -554866,
-430086, -383907, -37118.7, -435087,
-493069, -214602, -163552, -250378,
-481788, -24068.5, -273931, -22804.6,
-409864, 165575, -360363, 219426,
-298342, 332858, -417020, 445582,
-172078, 459419, -440444, 626365,
-55774.5, 532027, -429675, 737705,
29780.3, 543949, -386210, 763889,
70753.6, 495530, -313821, 699634,
62172.9, 393921, -218242, 550832,
8457.41, 252037, -106757, 333872,
-77475.4, 86887.9, 12302, 73645.7,
-176380, -82513.3, 130093, -199524,
-265804, -237384, 237847, -453614,
-323717, -361298, 327454, -658837,
